timestamp,latitude,longitude,altitude,imu_acc_x,imu_acc_y,imu_acc_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,lidar_distance,speed,wind_speed,battery_level,obstacle_detected
2023-01-01 00:00:00,37.77239080237695,-122.42152728959444,218.13836831001436,-0.0019785376256793,1.3799898659398222,-2.4457749643446203,49.73204461398262,39.38134715533931,-72.39166516641006,33.328274384699306,26.180914442410494,1.7683556923016663,79.32441624940762,0
2023-01-01 00:00:01,37.7839142861282,-122.4199312868125,199.81044330413147,1.4804806350755657,-1.8929280264077304,-2.63547762247188,-14.65471672769047,-165.9947516052849,-145.86560094165912,81.76547269897652,17.36292609298426,0.2874890027241816,90.48815000770534,0
2023-01-01 00:00:02,37.77953987883623,-122.41230905213595,129.269260626287,0.376000683937999,-0.920161833780683,0.6251517044619845,167.2194689510187,40.41372271562443,-134.51067901000226,99.44049324224324,9.886640265804646,14.688220618174904,57.05439003032008,0
2023-01-01 00:00:03,37.776873169683945,-122.4225999122788,323.2700015456696,-2.5001845013292217,0.9796838211469092,2.796697934956529,-101.16775764567426,-147.71930156491814,-114.95839385486816,84.15577301379105,23.416044665252315,5.234081404561904,43.13429853387261,0
2023-01-01 00:00:04,37.76802037280885,-122.41200700630375,264.48087222888296,-1.886518579298668,-0.1074639328531201,0.016327853728344,31.628309759618645,75.72392586674903,-106.6847996286186,34.941221180212075,15.466953392082392,17.55356500744111,45.50772594843692,0
2023-01-01 00:00:05,37.76801989040673,-122.42763731138048,439.5654465458017,-1.6840308958144852,1.431426231809363,-2.690908644364169,72.07560539648014,-39.572047230865,-92.78574868420414,71.26961314457981,19.865687086312427,10.71701355320348,75.7558606691515,0
2023-01-01 00:00:06,37.76606167224337,-122.41386403125584,64.44931121692622,-1.452814478130931,2.767247407337158,-1.672688063535263,117.2032161643374,121.57073696466672,-88.03438957314202,53.62538297561179,7.681632254348471,9.570418959108908,65.4046427193197,0
2023-01-01 00:00:07,37.7822235229155,-122.4124490473389,339.7405673998069,0.3924203517030253,-2.300719873708815,-1.531242561505376,-33.49042904591744,159.310528295447,-15.94211562448706,78.75851949639915,20.78959973789981,15.45637544929453,58.91953047818057,0
2023-01-01 00:00:08,37.77692230023487,-122.42576364694324,393.3269953302025,0.0237946789523606,1.257406298388366,-0.9728572251783004,67.29188675669334,-29.84027707238076,3.4463486973748445,15.733190767301052,14.338762223628107,14.821920071036756,36.22192630209392,0
2023-01-01 00:00:09,37.779061451555926,-122.42079306935256,391.7689561347382,-1.7810397698147464,-1.6179350662073129,-2.738379698482724,-70.8474703016582,-14.200093629451374,-68.80348507451185,63.99439196826744,13.35474374296236,14.085530647799551,90.03645499991227,0
2023-01-01 00:00:10,37.76531168988592,-122.42609000450672,448.7332851929863,-2.5946709392658773,-0.5131396355545847,2.4293562029874973,-23.2286067497447,32.45312916462609,146.62671117146215,77.47984394750259,29.49788946944503,13.798019120010792,82.48163580059249,0
2023-01-01 00:00:11,37.78429819704324,-122.41526791742012,378.06518427327234,-1.9714067731516915,-2.802823645229161,0.0933836683289714,142.42576723322372,-109.0322201311018,19.13030040202364,76.24251787296069,15.81076606900618,10.307919943563688,31.251088139138368,0
2023-01-01 00:00:12,37.78154885281601,-122.41869304463876,467.5145277414633,2.9062878757116195,-2.184555706243806,1.0255847577246548,161.96673935914356,153.83982269821007,103.49169409202642,96.37750405757627,21.950959452893358,18.529510719509837,49.39107636817093,0
2023-01-01 00:00:13,37.76914678221357,-122.41669353306582,199.69546991940115,-0.1887183012511664,-1.081336265706602,-2.5969629786299464,78.77424489381531,-24.12002645950585,152.72561967150358,6.311932388039846,20.693188389346027,17.812828194547357,63.37056749111131,0
2023-01-01 00:00:14,37.768536499344144,-122.42547026066087,276.4442375381944,2.204073028212675,-0.9480851682720904,-2.675307193178104,-45.2333193205734,-119.94467907023736,-121.27135875271011,34.90504722468291,7.607588772128941,6.588098829209335,56.34708982172256,0
2023-01-01 00:00:15,37.76856809019707,-122.42516508275897,56.3358484773008,2.09251480001306,2.3975112987725744,0.5188066322432832,115.22080439087904,94.58346003079822,-25.965185862371584,47.91708138824816,23.698188426607903,16.093890785211613,51.82366709901907,0
2023-01-01 00:00:16,37.77098484485919,-122.4285700534898,53.13091428648104,0.0691173447772421,1.450877455599091,2.323776063025248,-170.68785057884872,-101.10550592016531,-24.04425538274083,31.32147107501208,13.078980085839412,17.8221702782507,77.50655180484235,0
2023-01-01 00:00:17,37.775395128632645,-122.42295864929608,158.05697920318397,1.2401262507632609,2.833097809122247,0.170892005757282,-143.01147220580842,-128.32946097413222,-52.38998984219249,31.324056610410853,24.973488729918376,12.365099422513756,24.360280339027,0
2023-01-01 00:00:18,37.77353890037284,-122.41820510677331,95.36323871258836,-1.8434879375237263,0.594429062011443,2.2669150354204284,58.09454509513,22.633947177842543,-176.79388804140962,18.024796365647678,20.19101956538456,11.111583854162308,57.71282713007536,0
2023-01-01 00:00:19,37.770724582803965,-122.41224130172004,167.09511557108914,1.1303802295614496,-1.5497176074520922,1.865947638331436,-75.15051290277933,61.7382919049727,113.7499588001142,81.38866460100817,12.92728724883724,13.437734951892766,40.97453523116811,0
2023-01-01 00:00:20,37.77713705789445,-122.41606145105082,129.66948253777883,-1.365692524420263,-1.0340698204701428,-2.5448772852304757,162.499038624172,25.04258663936986,-139.838644240595,90.85286991626197,13.907324008276774,3.2612131495741425,26.76947081878072,0
2023-01-01 00:00:21,37.76768987721304,-122.420692073532,62.83401117739171,1.992372580524904,-1.0809844602481975,-1.7882551536858606,-23.018179646770307,56.34383362105075,178.37301525183318,8.691572277389177,23.28768424165901,1.7468735241886169,57.19097264023724,0
2023-01-01 00:00:22,37.77074289297071,-122.41033759771211,459.1868658827222,-2.4976552013465403,-1.0410340340204904,0.9462640149320548,-25.42866465989627,-138.411355569212,98.2650570880254,15.912441719950712,18.751482878072046,16.4030054993423,33.7094952856455,0
2023-01-01 00:00:23,37.772227236865874,-122.41501509598848,53.70040912500119,1.6388320373116647,1.0377850386708936,-0.3389917046997506,64.10862366873525,-8.633506361721345,28.80360633834522,23.231073487249397,21.70877601678288,11.466524542108573,40.65794255121669,0
2023-01-01 00:00:24,37.77402139968434,-122.41079669594276,381.2369649516885,-2.400378560588283,0.184847568542497,-1.2558011181184767,96.32468243022828,-51.47328812812515,-124.34168961302493,51.14425464348983,8.957958026879707,2.4500298067053228,60.56069836080607,0
2023-01-01 00:00:25,37.78060351922786,-122.41884824053456,118.46654911378243,2.287135421365853,-0.6874549314801341,-0.4881968637121252,-8.798854274950855,170.41270184644384,5.5414697015689285,79.22161731344623,24.674416805710464,8.326360542897389,97.89671839462572,0
2023-01-01 00:00:26,37.76889347564317,-122.42422191450412,460.50332989982,-1.1747728911899775,-2.1054613876277006,-0.3288021223761941,-102.95967538377931,-162.13538369539174,-86.0008532911888,7.609824714112546,13.009782972875868,5.964687429004727,74.74040054428447,0
2023-01-01 00:00:27,37.77518468876828,-122.42834346627272,451.75817281544863,0.9263601889834484,-2.867165022347125,2.46331350492958,98.39111138122377,-72.6140868984277,-89.16389116449498,63.86289207301365,20.496531678941835,17.509559084513683,42.36974385254598,0
2023-01-01 00:00:28,37.776748291377245,-122.41487830297032,344.2555158661658,-0.0749863282783209,-1.6869919344738444,-2.379250297770282,-64.67354104549408,159.0703898730199,118.63052977769472,15.358877898906767,7.866995631050218,10.144403622920052,50.59248420603012,0
2023-01-01 00:00:29,37.7658290082544,-122.42697394003989,352.5053674102723,-0.8021811284259659,-2.3551715761879124,-1.32161551915431,-116.96012305421128,174.05862594635863,-42.96800737460353,97.1599782536884,13.035506028924177,11.550250922064862,52.49065218567818,0
2023-01-01 00:00:30,37.77705089703803,-122.42334449743456,52.402613886359845,0.872650999100979,1.7126701851134367,0.2253888994962833,47.39046837300478,116.96457878176808,-17.73943077931054,89.9279563697483,21.221682326666045,4.705808098566784,32.29100986755017,0
2023-01-01 00:00:31,37.76831048247375,-122.41875058184232,493.1922047511209,2.685137883307428,-2.325012253116688,1.1897215597835498,-147.43667988347386,-152.64063215409266,123.46730560084256,94.98349347010232,11.855153307256264,15.98127095182682,32.85233510877446,0
2023-01-01 00:00:32,37.76620103185971,-122.4181116682444,445.02467160911647,-2.752381515752269,1.3453694238410172,0.7838237337554617,169.68696303097977,22.087810203674536,-148.39537474121667,11.063305819479451,27.00780491874543,18.602025751932523,31.87157787898916,0
2023-01-01 00:00:33,37.78387771074507,-122.41738833606026,452.7978015785414,2.513117135298626,-0.6860478613435044,2.6498564264243667,47.66301518836932,-35.95572263863184,34.06242711277784,49.059620093992095,21.53070998608551,15.849886973969449,61.73313101895335,0
2023-01-01 00:00:34,37.78421264066149,-122.426074893393,346.6600416728924,0.6544899301260809,-2.559729661537344,1.7736535489168397,174.9223875318321,110.3229243703446,28.157645294293616,16.942033416338337,26.75695983241989,9.857182863955725,73.93488693917666,0
2023-01-01 00:00:35,37.78106794696233,-122.42180525190356,205.15411789454143,1.843885804614314,1.8763802965895149,0.3424610518465818,-57.99836754769102,-160.19127519432,-26.92275506399693,60.235377302925045,14.884767556278018,16.701778635277268,67.25765476886613,0
2023-01-01 00:00:36,37.77099227538347,-122.41705611545764,452.14189209071634,-0.6967502793943345,0.4777834214196801,-1.711903849958955,169.63385802854327,-109.03364940790723,118.71887091267348,23.65754170985548,5.849628565616875,3.75917742324819,98.22137483626788,0
2023-01-01 00:00:37,37.76685344228013,-122.41000362270732,181.18261766803656,-0.1689421509743178,-1.5854309228185617,-0.2947546115865611,-127.5975908176955,-3.8897761598533975,159.44042208084937,77.17778284521259,19.40349908387757,2.2682732007785744,30.06996578061215,0
2023-01-01 00:00:38,37.77858466053024,-122.414847377246,303.22019450399125,2.213104510806984,2.368087045996008,1.1602934651668644,-165.34988195506975,-123.2468413387823,-12.47908971110013,64.57825876464194,13.479837568134307,8.764382405792803,98.9179525042204,0
2023-01-01 00:00:39,37.7737030498748,-122.41094792485812,94.87893755474708,-0.5109121811410615,-2.728450116776691,2.02777304901651,-168.12573823634307,69.37745136994735,-15.787061640576098,57.37465713158324,16.20470939805883,3.630689341572142,57.33391471103136,0
