0,0,0
3.06112907014463,1.9411415979687,0.734443686312233
6.11742597957517,3.88496772966745,1.46620283889442
9.16889072829162,5.83147839509625,2.19527745774656
12.215523316294,7.78067359425509,2.92166754286865
15.2573237435823,9.73255332714398,3.64537309426069
18.2942920101565,11.6871175937629,4.36639411192268
21.3264281160166,13.6443663941119,5.08473059585463
24.3537320611626,15.6042997281909,5.80038254605653
27.3762038455945,17.566917596,6.51334996252838
30.3938434693124,19.5322199975392,7.22363284527018
33.4066509323162,21.5002069328083,7.93123119428194
36.4146262346059,23.4708784018076,8.63614500956364
39.4177693761814,25.4442344045368,9.33837429111531
42.416080357043,27.4202749409962,10.0379190389369
45.4095591771904,29.3990000111855,10.7347792530285
48.3982058366237,31.380409615105,11.42895493339
51.382020335343,33.3645037527544,12.1204460800215
54.3610026733481,35.3512824241339,12.8092526929229
57.3351528506392,37.3407456292435,13.4953747720943
60.3044708672162,39.3328933680831,14.1788123175356
63.2689567230791,41.3277256406528,14.8595653292469
66.2286104182279,43.3252424469525,15.5376338072281
69.1834319526627,45.3254437869822,16.2130177514793
72.1334213263833,47.328329660742,16.8857171620004
75.0785785393899,49.3339000682319,17.5557320387915
78.0189035916824,51.3421550094518,18.2230623818525
80.9543964832608,53.3530944844017,18.8877081911835
83.8850572141251,55.3667184930817,19.5496694667845
86.8108857842754,57.3830270354918,20.2089462086554
89.7318821937115,59.4020201116319,20.8655384167962
92.6480464424336,61.423697721502,21.519446091207
95.5593785304415,63.4480598651022,22.1706692318878
98.4658784577354,65.4751065424324,22.8192078388385
101.367546224315,67.5048377534927,23.4650619120592
104.264381830181,69.537253498283,24.1082314515498
107.156385275333,71.5723537768034,24.7487164573103
110.04355655977,73.6101385890538,25.3865169293408
112.925895683493,75.6506079350343,26.0216328676413
115.803402646503,77.6937618147448,26.6540642722117
118.676077448798,79.7396002281854,27.2838111430521
121.543920090379,81.788123175356,27.9108734801624
124.406930571246,83.8393306562567,28.5352512835427
127.265108891399,85.8932226708874,29.1569445531929
130.118455050838,87.9497992192481,29.7759532891131
132.966969049563,90.0090603013389,30.3922774913032
135.810650887574,92.0710059171598,31.0059171597633
